"County","SiteName","Grade","# Documentation Required (Adjusted Enrollment)","# Vaccinated DTaP/Tdap","% Vaccinated DTaP/Tdap","# Vaccinated Polio","% Vaccinated Polio","# Vaccinated Varicella","% Vaccinated Varicella","# Vaccinated MMR1","% Vaccinated Mumps/Rubella","# Vaccinated Measles","% Vaccinated Measles","# Vaccinated HepB","% Vaccinated HepB","# Requiring HepA","# Vaccinated HepA","% Vaccinated HepA","# with all vaccines required","% with all vaccines required","# Nonmedical Exemptions Any Vaccines","% Nonmedical Exemptions Any Vaccines","# Exemption DTaP/Tdap","% Exemption DTaP/Tdap","# Exemption Polio","% Exemption Polio","# Exemption Varicella","% Exemption Varicella","# Exemption Measles","% Exemption Measles","# Exemption Mumps","% Exemption Mumps","# Exemption Rubella","% Exemption Rubella","# Exemption HepB","% Exemption HepB","# Exemption HepA","% Exemption HepA","# Nonmedical Exemptions All Vaccines","% Nonmedical Exemptions All Vaccines","# No Record","% No Record","# w/ Medical Exemption(s)","% w/ Medical Exemption(s)","# Not Counted","site","lon","lat"
"Marion","McKinley Elementary","FULL SCHOOL GRADES K-12","320",307,0.959375,308,0.9625,310,0.96875,311,0.971875,309,0.965625,309,0.965625,"320",304,0.95,299,0.934375,15,0.046875,12,0.0375,11,0.034375,10,0.03125,11,0.034375,9,0.028125,9,0.028125,10,0.03125,10,0.03125,8,0.025,0,0,0,0,0,"McKinley Elementary, Marion County, OR",-123.042136,44.916987
"Marion","McNary High School","FULL SCHOOL GRADES K-12","1888",1845,0.977224576271186,1865,0.987817796610169,1871,0.990995762711864,1873,0.992055084745763,1862,0.986228813559322,1870,0.990466101694915,"1042",1024,0.982725527831094,1843,0.976165254237288,45,0.0238347457627119,43,0.0227754237288136,23,0.0121822033898305,17,0.00900423728813559,26,0.013771186440678,15,0.00794491525423729,15,0.00794491525423729,18,0.00953389830508475,18,0.017274472168906,13,0.00688559322033898,0,0,0,0,1,"McNary High School, Marion County, OR",-123.0326305,45.0006351
"Marion","Micah CTP","FULL SCHOOL GRADES K-12","16",15,0.9375,16,1,15,0.9375,15,0.9375,15,0.9375,15,0.9375,"<10",NA,NA,15,0.9375,1,0.0625,1,0.0625,0,0,1,0.0625,1,0.0625,1,0.0625,1,0.0625,1,0.0625,NA,NA,0,0,0,0,0,0,0,"Micah CTP, Marion County, OR",-122.5927411,44.8446393
"Marion","Miller Elementary","FULL SCHOOL GRADES K-12","414",396,0.956521739130435,398,0.961352657004831,402,0.971014492753623,403,0.973429951690821,398,0.961352657004831,403,0.973429951690821,"414",398,0.961352657004831,393,0.949275362318841,18,0.0434782608695652,18,0.0434782608695652,16,0.0386473429951691,12,0.0289855072463768,16,0.0386473429951691,11,0.0265700483091787,11,0.0265700483091787,11,0.0265700483091787,13,0.0314009661835749,10,0.0241545893719807,0,0,0,0,0,"Miller Elementary, Marion County, OR",-122.9664952,44.9105568
"Marion","Montessori Discovery Center 1","FULL SCHOOL GRADES K-12","15",15,1,15,1,15,1,15,1,15,1,15,1,"15",15,1,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Montessori Discovery Center 1, Marion County, OR",-123.0340407,44.9204051
"Marion","Montessori Discovery Center 2","FULL SCHOOL GRADES K-12","Site has fewer than 10 children in the adjusted enrollment. No numbers are displayed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"<10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Montessori Discovery Center 2, Marion County, OR",-123.0340407,44.9204051
"Marion","Morningside Elementary","FULL SCHOOL GRADES K-12","361",353,0.977839335180055,354,0.980609418282548,358,0.991689750692521,359,0.994459833795014,352,0.975069252077562,355,0.983379501385042,"361",353,0.977839335180055,349,0.966759002770083,9,0.0249307479224377,7,0.0193905817174515,6,0.0166204986149584,3,0.00831024930747922,7,0.0193905817174515,2,0.00554016620498615,2,0.00554016620498615,5,0.0138504155124654,5,0.0138504155124654,2,0.00554016620498615,0,0,1,0.00277008310249307,0,"Morningside Elementary, Marion County, OR",-123.0316959,44.904406
"Marion","Mt. Angel Middle School","FULL SCHOOL GRADES K-12","192",184,0.958333333333333,188,0.979166666666667,188,0.979166666666667,187,0.973958333333333,187,0.973958333333333,188,0.979166666666667,"192",187,0.973958333333333,182,0.947916666666667,9,0.046875,8,0.0416666666666667,4,0.0208333333333333,3,0.015625,4,0.0208333333333333,4,0.0208333333333333,4,0.0208333333333333,4,0.0208333333333333,5,0.0260416666666667,3,0.015625,0,0,1,0.00520833333333333,0,"Mt. Angel Middle School, Marion County, OR",-122.7930969,45.0723793
"Marion","North Salem High","FULL SCHOOL GRADES K-12","1643",1610,0.979914790018259,1622,0.987218502738892,1628,0.990870359099209,1633,0.993913572732806,1627,0.990261716372489,1628,0.990870359099209,"913",884,0.968236582694414,1585,0.964698721850274,32,0.0194765672550213,26,0.0158247108947048,14,0.00852099817407182,10,0.00608642726719416,15,0.00912964090079124,9,0.00547778454047474,9,0.00547778454047474,13,0.0079123554473524,14,0.0153340635268346,8,0.00486914181375533,0,0,0,0,0,"North Salem High, Marion County, OR",-123.0214038,44.9444316
"Marion","OLE Charter School","FULL SCHOOL GRADES K-12","127",119,0.937007874015748,119,0.937007874015748,121,0.952755905511811,121,0.952755905511811,120,0.94488188976378,121,0.952755905511811,"127",121,0.952755905511811,119,0.937007874015748,8,0.062992125984252,8,0.062992125984252,8,0.062992125984252,6,0.047244094488189,7,0.0551181102362205,6,0.047244094488189,6,0.047244094488189,6,0.047244094488189,6,0.047244094488189,6,0.047244094488189,0,0,0,0,0,"OLE Charter School, Marion County, OR",-123.01973,45.033314
"Marion","Oregon School for the Deaf","FULL SCHOOL GRADES K-12","117",111,0.948717948717949,110,0.94017094017094,109,0.931623931623932,113,0.965811965811966,110,0.94017094017094,112,0.957264957264957,"74",69,0.932432432432432,107,0.914529914529915,6,0.0512820512820513,6,0.0512820512820513,6,0.0512820512820513,5,0.0427350427350427,6,0.0512820512820513,4,0.0341880341880342,4,0.0341880341880342,5,0.0427350427350427,4,0.0540540540540541,4,0.0341880341880342,0,0,0,0,0,"Oregon School for the Deaf, Marion County, OR",-123.0238796,44.9666834
"Marion","OSH - Quest Adult School-Willamette ESD","FULL SCHOOL GRADES K-12","18",18,1,18,1,18,1,18,1,18,1,18,1,"18",18,1,18,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"OSH - Quest Adult School-Willamette ESD, Marion County, OR",-123.0282682,44.9145037
"Marion","Outlook Christian School","FULL SCHOOL GRADES K-12","Site has fewer than 10 children in the adjusted enrollment. No numbers are displayed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"<10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Outlook Christian School, Marion County, OR",-123.0072659,44.89826
"Marion","Parrish Middle School","FULL SCHOOL GRADES K-12","684",665,0.972222222222222,674,0.985380116959064,677,0.989766081871345,677,0.989766081871345,675,0.986842105263158,676,0.988304093567251,"684",673,0.983918128654971,663,0.969298245614035,17,0.0248538011695906,17,0.0248538011695906,9,0.0131578947368421,7,0.010233918128655,9,0.0131578947368421,7,0.010233918128655,7,0.010233918128655,8,0.0116959064327485,9,0.0131578947368421,7,0.010233918128655,0,0,0,0,0,"Parrish Middle School, Marion County, OR",-123.0240198,44.9454882
"Marion","Pratum Elementary","FULL SCHOOL GRADES K-12","75",68,0.906666666666667,68,0.906666666666667,71,0.946666666666667,68,0.906666666666667,68,0.906666666666667,69,0.92,"75",68,0.906666666666667,68,0.906666666666667,7,0.0933333333333333,7,0.0933333333333333,7,0.0933333333333333,4,0.0533333333333333,7,0.0933333333333333,7,0.0933333333333333,7,0.0933333333333333,6,0.08,7,0.0933333333333333,4,0.0533333333333333,0,0,0,0,0,"Pratum Elementary, Marion County, OR",-122.8774999,44.95917
"Marion","Pringle Elementary","FULL SCHOOL GRADES K-12","662",639,0.965256797583082,639,0.965256797583082,644,0.972809667673716,645,0.974320241691843,639,0.965256797583082,642,0.969788519637462,"662",635,0.959214501510574,627,0.947129909365559,29,0.0438066465256798,23,0.0347432024169184,22,0.0332326283987915,18,0.027190332326284,23,0.0347432024169184,17,0.0256797583081571,17,0.0256797583081571,20,0.0302114803625378,23,0.0347432024169184,14,0.0211480362537764,0,0,0,0,0,"Pringle Elementary, Marion County, OR",-123.0160222,44.875447
"Marion","Queen of Peace Catholic School","FULL SCHOOL GRADES K-12","108",104,0.962962962962963,103,0.953703703703704,107,0.990740740740741,107,0.990740740740741,107,0.990740740740741,107,0.990740740740741,"108",106,0.981481481481482,103,0.953703703703704,5,0.0462962962962963,4,0.037037037037037,5,0.0462962962962963,1,0.00925925925925926,1,0.00925925925925926,1,0.00925925925925926,1,0.00925925925925926,1,0.00925925925925926,2,0.0185185185185185,1,0.00925925925925926,0,0,0,0,0,"Queen of Peace Catholic School, Marion County, OR",-123.0502579,44.8943929
"Marion","Regis High School","FULL SCHOOL GRADES K-12","86",83,0.965116279069767,83,0.965116279069767,82,0.953488372093023,83,0.965116279069767,83,0.965116279069767,83,0.965116279069767,"46",43,0.934782608695652,82,0.953488372093023,4,0.0465116279069767,3,0.0348837209302326,3,0.0348837209302326,4,0.0465116279069767,3,0.0348837209302326,3,0.0348837209302326,3,0.0348837209302326,3,0.0348837209302326,3,0.0652173913043478,3,0.0348837209302326,0,0,0,0,0,"Regis High School, Marion County, OR",-122.796832,44.807037
"Marion","Regis St. Mary's - Stayton","FULL SCHOOL GRADES K-12","177",164,0.926553672316384,166,0.937853107344633,166,0.937853107344633,165,0.932203389830508,166,0.937853107344633,167,0.943502824858757,"177",169,0.954802259887006,164,0.926553672316384,13,0.0734463276836158,13,0.0734463276836158,11,0.0621468926553672,11,0.0621468926553672,11,0.0621468926553672,12,0.0677966101694915,11,0.0621468926553672,10,0.0564971751412429,9,0.0508474576271186,7,0.0395480225988701,0,0,0,0,0,"Regis St. Mary's - Stayton, Marion County, OR",-122.7908719,44.8082513
"Marion","Richmond Elementary","FULL SCHOOL GRADES K-12","300",288,0.96,293,0.976666666666667,297,0.99,296,0.986666666666667,293,0.976666666666667,294,0.98,"300",291,0.97,284,0.946666666666667,8,0.0266666666666667,7,0.0233333333333333,5,0.0166666666666667,3,0.01,6,0.02,4,0.0133333333333333,4,0.0133333333333333,4,0.0133333333333333,5,0.0166666666666667,2,0.00666666666666667,0,0,1,0.00333333333333333,0,"Richmond Elementary, Marion County, OR",-123.0129012,44.9301373
"Marion","Riverfront Learning Center CTP","FULL SCHOOL GRADES K-12","42",42,1,42,1,42,1,42,1,42,1,42,1,"<10",NA,NA,42,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,"Riverfront Learning Center CTP, Marion County, OR",-123.0356553,44.9515405
"Marion","Roberts High School - Baker","FULL SCHOOL GRADES K-12","Site has fewer than 10 children in the adjusted enrollment. No numbers are displayed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"<10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Roberts High School - Baker, Marion County, OR",-122.9885342,44.9272137
"Marion","Roberts High School Chemeketa GED","FULL SCHOOL GRADES K-12","18",18,1,17,0.944444444444444,18,1,18,1,18,1,18,1,"<10",NA,NA,17,0.944444444444444,1,0.0555555555555556,0,0,1,0.0555555555555556,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,"Roberts High School Chemeketa GED, Marion County, OR",-122.9885342,44.9272137
"Marion","Roberts High School IPS","FULL SCHOOL GRADES K-12","Site has fewer than 10 children in the adjusted enrollment. No numbers are displayed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"<10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Roberts High School IPS, Marion County, OR",-122.9885342,44.9272137
"Marion","Roberts High School SLC","FULL SCHOOL GRADES K-12","35",35,1,35,1,35,1,35,1,35,1,35,1,"24",24,1,35,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,"Roberts High School SLC, Marion County, OR",-122.9885342,44.9272137
"Marion","Roberts High School Teen Parents Program","FULL SCHOOL GRADES K-12","37",37,1,37,1,37,1,37,1,37,1,37,1,"<10",NA,NA,37,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,"Roberts High School Teen Parents Program, Marion County, OR",-122.9885342,44.9272137
"Marion","Roberts High School-Connections","FULL SCHOOL GRADES K-12","47",47,1,47,1,47,1,47,1,47,1,47,1,"15",15,1,47,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Roberts High School-Connections, Marion County, OR",-122.9885342,44.9272137
"Marion","Roberts High School-DTLC","FULL SCHOOL GRADES K-12","43",42,0.976744186046512,43,1,43,1,43,1,43,1,43,1,"<10",NA,NA,42,0.976744186046512,1,0.0232558139534884,1,0.0232558139534884,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,"Roberts High School-DTLC, Marion County, OR",-122.9885342,44.9272137
"Marion","Roberts High School-SKON","FULL SCHOOL GRADES K-12","128",125,0.9765625,127,0.9921875,126,0.984375,126,0.984375,126,0.984375,126,0.984375,"45",43,0.955555555555556,124,0.96875,4,0.03125,3,0.0234375,1,0.0078125,2,0.015625,2,0.015625,2,0.015625,2,0.015625,2,0.015625,2,0.0444444444444444,1,0.0078125,0,0,0,0,268,"Roberts High School-SKON, Marion County, OR",-122.9885342,44.9272137
"Marion","Roberts Hight School - Lit Center","FULL SCHOOL GRADES K-12","19",19,1,19,1,19,1,19,1,19,1,19,1,"<10",NA,NA,19,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,2,"Roberts Hight School - Lit Center, Marion County, OR",-122.9885342,44.9272137
"Marion","Roots Academy","FULL SCHOOL GRADES K-12","23",23,1,23,1,22,0.956521739130435,23,1,23,1,23,1,"23",23,1,22,0.956521739130435,1,0.0434782608695652,0,0,0,0,1,0.0434782608695652,0,0,0,0,0,0,0,0,1,0.0434782608695652,0,0,0,0,0,0,0,"Roots Academy, Marion County, OR",-123.0286458,44.9166702
"Marion","Sacred Heart - Gervais","FULL SCHOOL GRADES K-12","43",37,0.86046511627907,38,0.883720930232558,38,0.883720930232558,37,0.86046511627907,37,0.86046511627907,37,0.86046511627907,"43",37,0.86046511627907,37,0.86046511627907,6,0.13953488372093,3,0.0697674418604651,2,0.0465116279069767,4,0.0930232558139535,2,0.0465116279069767,3,0.0697674418604651,3,0.0697674418604651,3,0.0697674418604651,3,0.0697674418604651,1,0.0232558139534884,0,0,0,0,0,"Sacred Heart - Gervais, Marion County, OR",-122.9003512,45.1103568
"Marion","Salem Academy Elementary","FULL SCHOOL GRADES K-12","286",275,0.961538461538462,275,0.961538461538462,276,0.965034965034965,277,0.968531468531469,273,0.954545454545455,276,0.965034965034965,"286",272,0.951048951048951,272,0.951048951048951,14,0.048951048951049,11,0.0384615384615385,11,0.0384615384615385,10,0.034965034965035,13,0.0454545454545455,9,0.0314685314685315,9,0.0314685314685315,10,0.034965034965035,13,0.0454545454545455,8,0.027972027972028,0,0,0,0,0,"Salem Academy Elementary, Marion County, OR",-122.982369,44.943425
"Marion","Salem Academy High School","FULL SCHOOL GRADES K-12","166",158,0.951807228915663,160,0.963855421686747,158,0.951807228915663,159,0.957831325301205,157,0.94578313253012,157,0.94578313253012,"30",25,0.833333333333333,148,0.891566265060241,11,0.0662650602409639,8,0.0481927710843374,8,0.0481927710843374,6,0.036144578313253,7,0.0421686746987952,5,0.0301204819277108,5,0.0301204819277108,7,0.0421686746987952,2,0.0666666666666667,5,0.0301204819277108,0,0,0,0,0,"Salem Academy High School, Marion County, OR",-122.978592,44.94344
"Marion","Salem Academy Middle School","FULL SCHOOL GRADES K-12","123",115,0.934959349593496,117,0.951219512195122,117,0.951219512195122,119,0.967479674796748,117,0.951219512195122,117,0.951219512195122,"123",117,0.951219512195122,115,0.934959349593496,8,0.0650406504065041,8,0.0650406504065041,6,0.0487804878048781,6,0.0487804878048781,6,0.0487804878048781,3,0.024390243902439,4,0.032520325203252,6,0.0487804878048781,6,0.0487804878048781,3,0.024390243902439,0,0,0,0,0,"Salem Academy Middle School, Marion County, OR",-122.9822818,44.9435358
"Marion","Salem Heights Elementary","FULL SCHOOL GRADES K-12","317",304,0.958990536277603,308,0.971608832807571,307,0.968454258675079,308,0.971608832807571,306,0.965299684542587,309,0.974763406940063,"317",303,0.95583596214511,297,0.936908517350158,16,0.0504731861198738,10,0.0315457413249211,9,0.028391167192429,10,0.0315457413249211,11,0.0347003154574132,9,0.028391167192429,9,0.028391167192429,8,0.0252365930599369,13,0.0410094637223975,8,0.0252365930599369,0,0,0,0,0,"Salem Heights Elementary, Marion County, OR",-123.0508976,44.905307
"Marion","Samuel Brown Academy","FULL SCHOOL GRADES K-12","23",23,1,23,1,23,1,23,1,23,1,23,1,"<10",NA,NA,23,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,"Samuel Brown Academy, Marion County, OR",-122.5927411,44.8446393
"Marion","Schirle Elementary","FULL SCHOOL GRADES K-12","502",487,0.970119521912351,489,0.974103585657371,487,0.970119521912351,489,0.974103585657371,487,0.970119521912351,486,0.968127490039841,"502",488,0.972111553784861,481,0.958167330677291,19,0.0378486055776892,15,0.0298804780876494,13,0.0258964143426295,14,0.0278884462151394,14,0.0278884462151394,12,0.0239043824701195,12,0.0239043824701195,15,0.0298804780876494,13,0.0258964143426295,12,0.0239043824701195,0,0,2,0.00398406374501992,0,"Schirle Elementary, Marion County, OR",-123.0735418,44.8858484
"Marion","Scott Elementary","FULL SCHOOL GRADES K-12","532",518,0.973684210526316,518,0.973684210526316,521,0.979323308270677,523,0.983082706766917,518,0.973684210526316,521,0.979323308270677,"532",512,0.962406015037594,511,0.960526315789474,14,0.0263157894736842,11,0.0206766917293233,12,0.0225563909774436,10,0.018796992481203,13,0.0244360902255639,9,0.0169172932330827,9,0.0169172932330827,8,0.0150375939849624,13,0.0244360902255639,7,0.0131578947368421,0,0,1,0.0018796992481203,0,"Scott Elementary, Marion County, OR",-122.9675936,44.9668065
"Marion","Silver Crest School","FULL SCHOOL GRADES K-12","138",120,0.869565217391304,119,0.86231884057971,120,0.869565217391304,123,0.891304347826087,120,0.869565217391304,117,0.847826086956522,"138",118,0.855072463768116,116,0.840579710144927,22,0.159420289855072,18,0.130434782608696,19,0.13768115942029,18,0.130434782608696,18,0.130434782608696,15,0.108695652173913,15,0.108695652173913,21,0.152173913043478,20,0.144927536231884,14,0.101449275362319,0,0,0,0,0,"Silver Crest School, Marion County, OR",-122.6663319,44.926529
"Marion","Silver Falls Christian School","FULL SCHOOL GRADES K-12","12",12,1,12,1,12,1,12,1,12,1,12,1,"12",12,1,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Silver Falls Christian School, Marion County, OR",-122.782839,45.0095354
"Marion","Silverton High","FULL SCHOOL GRADES K-12","1313",1184,0.901751713632902,1200,0.913937547600914,1215,0.925361766945925,1213,0.923838537699924,1203,0.916222391469916,1208,0.92003046458492,"693",622,0.897546897546898,1169,0.89032749428789,140,0.106626047220107,128,0.0974866717440975,112,0.0853008377760853,99,0.0753998476770754,110,0.0837776085300838,99,0.0753998476770754,99,0.0753998476770754,105,0.07996953541508,68,0.0981240981240981,89,0.0677837014470678,0,0,0,0,0,"Silverton High, Marion County, OR",-122.7971754,45.0137815
"Marion","Silverton Middle School","FULL SCHOOL GRADES K-12","451",424,0.940133037694013,426,0.944567627494457,431,0.955654101995565,433,0.960088691796009,421,0.933481152993348,432,0.957871396895787,"451",418,0.926829268292683,403,0.893569844789357,38,0.0842572062084257,26,0.057649667405765,25,0.0554323725055432,21,0.0465631929046563,30,0.0665188470066519,18,0.0399113082039911,18,0.0399113082039911,19,0.0421286031042129,31,0.0687361419068736,15,0.0332594235033259,0,0,0,0,0,"Silverton Middle School, Marion County, OR",-122.788992,45.0127193
"Marion","Sonshine Christian School","FULL SCHOOL GRADES K-12","149",142,0.953020134228188,140,0.939597315436242,141,0.946308724832215,141,0.946308724832215,141,0.946308724832215,139,0.932885906040268,"149",139,0.932885906040268,137,0.919463087248322,12,0.0805369127516778,7,0.0469798657718121,7,0.0469798657718121,7,0.0469798657718121,8,0.0536912751677852,8,0.0536912751677852,8,0.0536912751677852,10,0.0671140939597315,10,0.0671140939597315,5,0.0335570469798658,0,0,0,0,0,"Sonshine Christian School, Marion County, OR",-123.0367929,44.9451713
"Marion","South Salem High School","FULL SCHOOL GRADES K-12","1796",1752,0.975501113585746,1769,0.984966592427617,1766,0.983296213808463,1779,0.990534521158129,1767,0.983853006681514,1769,0.984966592427617,"981",956,0.974515800203874,1726,0.961024498886414,60,0.0334075723830735,43,0.0239420935412027,26,0.0144766146993318,27,0.0150334075723831,25,0.0139198218262806,17,0.00946547884187082,17,0.00946547884187082,26,0.0144766146993318,22,0.0224260958205912,16,0.0089086859688196,0,0,3,0.00167037861915367,0,"South Salem High School, Marion County, OR",-123.0399067,44.9220671
"Marion","Sprague High School","FULL SCHOOL GRADES K-12","1607",1564,0.973242065961419,1577,0.981331673926571,1585,0.986309894212819,1586,0.9869321717486,1576,0.98070939639079,1581,0.983820784069695,"872",845,0.969036697247706,1552,0.965774735532047,48,0.029869321717486,43,0.0267579340385812,30,0.0186683260734287,21,0.0130678282514001,31,0.0192906036092097,21,0.0130678282514001,21,0.0130678282514001,24,0.014934660858743,22,0.0252293577981651,18,0.0112009956440573,0,0,0,0,3,"Sprague High School, Marion County, OR",-123.078434,44.8858034
"Marion","St. John Bosco High School","FULL SCHOOL GRADES K-12","10",7,0.7,7,0.7,6,0.6,6,0.6,7,0.7,9,0.9,"<10",NA,NA,3,0.3,5,0.5,3,0.3,3,0.3,4,0.4,4,0.4,4,0.4,4,0.4,1,0.1,NA,NA,0,0,0,0,0,0,0,"St. John Bosco High School, Marion County, OR",-122.983971,45.069964
"Marion","St. Luke's - Woodburn","FULL SCHOOL GRADES K-12","141",141,1,141,1,141,1,141,1,141,1,141,1,"141",141,1,141,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"St. Luke's - Woodburn, Marion County, OR",-122.8567004,45.1463728
"Marion","St. Paul Elementary","FULL SCHOOL GRADES K-12","106",105,0.990566037735849,105,0.990566037735849,104,0.981132075471698,104,0.981132075471698,104,0.981132075471698,106,1,"106",104,0.981132075471698,102,0.962264150943396,1,0.00943396226415094,1,0.00943396226415094,1,0.00943396226415094,0,0,1,0.00943396226415094,1,0.00943396226415094,1,0.00943396226415094,0,0,0,0,0,0,0,0,0,0,0,"St. Paul Elementary, Marion County, OR",-122.9780435,45.2141134
"Marion","St. Paul High","FULL SCHOOL GRADES K-12","102",99,0.970588235294118,102,1,102,1,102,1,102,1,101,0.990196078431373,"75",72,0.96,99,0.970588235294118,2,0.0196078431372549,0,0,0,0,0,0,0,0,0,0,0,0,1,0.00980392156862745,1,0.0133333333333333,0,0,0,0,0,0,0,"St. Paul High, Marion County, OR",-122.9751086,45.2141092
"Marion","St. Paul Parochial","FULL SCHOOL GRADES K-12","76",76,1,76,1,76,1,76,1,76,1,76,1,"76",76,1,76,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"St. Paul Parochial, Marion County, OR",-122.9767635,45.2124036
"Marion","St. Vincent De Paul","FULL SCHOOL GRADES K-12","94",94,1,94,1,94,1,94,1,94,1,94,1,"94",94,1,94,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,"St. Vincent De Paul, Marion County, OR",-123.0038789,44.9739139
"Marion","Stayton High School","FULL SCHOOL GRADES K-12","707",692,0.978783592644979,703,0.994342291371994,704,0.995756718528996,703,0.994342291371994,700,0.99009900990099,702,0.992927864214993,"379",375,0.989445910290237,691,0.977369165487977,15,0.0212164073550212,14,0.0198019801980198,4,0.00565770862800566,3,0.00424328147100424,7,0.0099009900990099,4,0.00565770862800566,4,0.00565770862800566,4,0.00565770862800566,4,0.0105540897097625,2,0.00282885431400283,0,0,1,0.00141442715700141,0,"Stayton High School, Marion County, OR",-122.8009382,44.8029583
"Marion","Stayton Intermediate","FULL SCHOOL GRADES K-12","241",234,0.970954356846473,235,0.975103734439834,236,0.979253112033195,236,0.979253112033195,234,0.970954356846473,236,0.979253112033195,"241",235,0.975103734439834,234,0.970954356846473,7,0.029045643153527,7,0.029045643153527,6,0.024896265560166,5,0.020746887966805,7,0.029045643153527,5,0.020746887966805,5,0.020746887966805,5,0.020746887966805,6,0.024896265560166,4,0.016597510373444,0,0,0,0,0,"Stayton Intermediate, Marion County, OR",-122.805026,44.810461
"Marion","Stephens Middle School","FULL SCHOOL GRADES K-12","1088",1079,0.991727941176471,1083,0.995404411764706,1083,0.995404411764706,1085,0.997242647058823,1082,0.994485294117647,1084,0.996323529411765,"1088",1083,0.995404411764706,1077,0.989889705882353,8,0.00735294117647059,8,0.00735294117647059,5,0.00459558823529412,4,0.00367647058823529,6,0.00551470588235294,3,0.00275735294117647,3,0.00275735294117647,4,0.00367647058823529,4,0.00367647058823529,2,0.00183823529411765,0,0,1,0.000919117647058824,0,"Stephens Middle School, Marion County, OR",-122.9603484,44.9903159
"Marion","Sublimity Elementary SD 7","FULL SCHOOL GRADES K-12","367",355,0.967302452316076,357,0.97275204359673,358,0.975476839237057,358,0.975476839237057,357,0.97275204359673,358,0.975476839237057,"367",354,0.964577656675749,350,0.953678474114441,13,0.0354223433242507,11,0.0299727520435967,9,0.0245231607629428,9,0.0245231607629428,10,0.0272479564032698,9,0.0245231607629428,9,0.0245231607629428,9,0.0245231607629428,11,0.0299727520435967,8,0.0217983651226158,0,0,1,0.00272479564032698,0,"Sublimity Elementary SD 7, Marion County, OR",-122.786664,44.830792
"Marion","Summit CTP","FULL SCHOOL GRADES K-12","24",23,0.958333333333333,24,1,23,0.958333333333333,23,0.958333333333333,23,0.958333333333333,23,0.958333333333333,"<10",NA,NA,23,0.958333333333333,1,0.0416666666666667,1,0.0416666666666667,0,0,1,0.0416666666666667,1,0.0416666666666667,1,0.0416666666666667,1,0.0416666666666667,1,0.0416666666666667,NA,NA,0,0,0,0,0,0,0,"Summit CTP, Marion County, OR",-122.5927411,44.8446393
"Marion","Sumpter Elementary","FULL SCHOOL GRADES K-12","529",514,0.97164461247637,516,0.975425330812854,518,0.979206049149338,512,0.967863894139887,511,0.965973534971645,510,0.964083175803403,"529",512,0.967863894139887,504,0.952741020793951,24,0.0453686200378072,15,0.0283553875236295,13,0.0245746691871456,11,0.0207939508506616,17,0.0321361058601134,9,0.0170132325141777,9,0.0170132325141777,19,0.0359168241965974,16,0.0302457466918715,9,0.0170132325141777,0,0,0,0,0,"Sumpter Elementary, Marion County, OR",-123.0473159,44.8779045
