"datetime","state","location","aqi"
2019-07-15 11:00:06,"Washington","Spokane","40"
2019-07-15 11:00:06,"Washington","Spokane Tribe of Spokane Reservation","15"
2019-07-15 11:00:06,"Washington","Sunnyside","42"
2019-07-15 11:00:06,"Washington","Tacoma-Puyallup","22"
2019-07-15 11:00:06,"Washington","Twisp","16"
2019-07-15 11:00:06,"Washington","Vancouver","17"
2019-07-15 11:00:06,"Washington","Walla Walla","14"
2019-07-15 11:00:06,"Washington","Wenatchee","19"
2019-07-15 11:00:06,"Washington","Winthrop","13"
2019-07-15 11:00:06,"Washington","Yacolt","11"
2019-07-15 11:00:06,"Washington","Yakima","17"
2019-07-15 12:00:05,"Washington","Aberdeen",""
2019-07-15 12:00:05,"Washington","Anacortes","20"
2019-07-15 12:00:05,"Washington","Bellingham","19"
2019-07-15 12:00:05,"Washington","Bremerton-Silverdale-Bainbridge Island","16"
2019-07-15 12:00:05,"Washington","Cascade foothills of King County","18"
2019-07-15 12:00:05,"Washington","Cascade foothills of east King-Pierce counties","7"
2019-07-15 12:00:05,"Washington","Cheeka Peak","17"
2019-07-15 12:00:05,"Washington","Chehalis","11"
2019-07-15 12:00:05,"Washington","Chelan","16"
2019-07-15 12:00:05,"Washington","Clarkston","36"
2019-07-15 12:00:05,"Washington","Colville","24"
2019-07-15 12:00:05,"Washington","Confederated Tribe of Chehalis Reservation",""
2019-07-15 12:00:05,"Washington","Confederated Tribes & Bands of Yakama Nations","28"
2019-07-15 12:00:05,"Washington","Darrington","11"
2019-07-15 12:00:05,"Washington","Ellensburg","28"
2019-07-15 12:00:05,"Washington","Everett-Marysville-Lynnwood","3"
2019-07-15 12:00:05,"Washington","Inchelium",""
2019-07-15 12:00:05,"Washington","Kennewick","33"
2019-07-15 12:00:05,"Washington","Leavenworth",""
2019-07-15 12:00:05,"Washington","Longview","15"
2019-07-15 12:00:05,"Washington","Makah Indian Tribe of Makah Indian Reservation","14"
2019-07-15 12:00:05,"Washington","Maple Falls","11"
2019-07-15 12:00:05,"Washington","Moses Lake","22"
2019-07-15 12:00:05,"Washington","Mount Vernon","10"
2019-07-15 12:00:05,"Washington","Mt. Rainier",""
2019-07-15 12:00:05,"Washington","Naches",""
2019-07-15 12:00:05,"Washington","Nespelem","13"
2019-07-15 12:00:05,"Washington","Oak Harbor","7"
2019-07-15 12:00:05,"Washington","Olympia-Lacey-Tumwater","15"
2019-07-15 12:00:05,"Washington","Omak","13"
2019-07-15 12:00:05,"Washington","Port Angeles","18"
2019-07-15 12:00:05,"Washington","Port Townsend","15"
2019-07-15 12:00:05,"Washington","Pullman","13"
2019-07-15 12:00:05,"Washington","Raymond","13"
2019-07-15 12:00:05,"Washington","Seattle-Bellevue-Kent Valley","26"
2019-07-15 12:00:05,"Washington","Shelton","18"
2019-07-15 12:00:05,"Washington","Spokane","33"
2019-07-15 12:00:05,"Washington","Spokane Tribe of Spokane Reservation","15"
2019-07-15 12:00:05,"Washington","Sunnyside","41"
2019-07-15 12:00:05,"Washington","Tacoma-Puyallup","23"
2019-07-15 12:00:05,"Washington","Twisp","16"
2019-07-15 12:00:05,"Washington","Vancouver","17"
2019-07-15 12:00:05,"Washington","Walla Walla","16"
2019-07-15 12:00:05,"Washington","Wenatchee","20"
2019-07-15 12:00:05,"Washington","Winthrop","13"
2019-07-15 12:00:05,"Washington","Yacolt","10"
2019-07-15 12:00:05,"Washington","Yakima","21"
2019-07-15 13:00:07,"Washington","Aberdeen",""
2019-07-15 13:00:07,"Washington","Anacortes","16"
2019-07-15 13:00:07,"Washington","Bellingham","19"
2019-07-15 13:00:07,"Washington","Bremerton-Silverdale-Bainbridge Island","12"
2019-07-15 13:00:07,"Washington","Cascade foothills of King County","19"
2019-07-15 13:00:07,"Washington","Cascade foothills of east King-Pierce counties","10"
2019-07-15 13:00:07,"Washington","Cheeka Peak","16"
2019-07-15 13:00:07,"Washington","Chehalis","11"
2019-07-15 13:00:07,"Washington","Chelan","17"
2019-07-15 13:00:07,"Washington","Clarkston","33"
2019-07-15 13:00:07,"Washington","Colville","27"
2019-07-15 13:00:07,"Washington","Confederated Tribe of Chehalis Reservation",""
2019-07-15 13:00:07,"Washington","Confederated Tribes & Bands of Yakama Nations","20"
2019-07-15 13:00:07,"Washington","Darrington","5"
2019-07-15 13:00:07,"Washington","Ellensburg","26"
2019-07-15 13:00:07,"Washington","Everett-Marysville-Lynnwood","8"
2019-07-15 13:00:07,"Washington","Inchelium",""
2019-07-15 13:00:07,"Washington","Kennewick","32"
2019-07-15 13:00:07,"Washington","Leavenworth","16"
2019-07-15 13:00:07,"Washington","Longview","18"
2019-07-15 13:00:07,"Washington","Makah Indian Tribe of Makah Indian Reservation","14"
2019-07-15 13:00:07,"Washington","Maple Falls","10"
2019-07-15 13:00:07,"Washington","Moses Lake","20"
2019-07-15 13:00:07,"Washington","Mount Vernon","11"
2019-07-15 13:00:07,"Washington","Mt. Rainier",""
2019-07-15 13:00:07,"Washington","Naches",""
2019-07-15 13:00:07,"Washington","Nespelem","13"
2019-07-15 13:00:07,"Washington","Oak Harbor","8"
2019-07-15 13:00:07,"Washington","Olympia-Lacey-Tumwater","13"
2019-07-15 13:00:07,"Washington","Omak","10"
2019-07-15 13:00:07,"Washington","Port Angeles","18"
2019-07-15 13:00:07,"Washington","Port Townsend","15"
2019-07-15 13:00:07,"Washington","Pullman","12"
2019-07-15 13:00:07,"Washington","Raymond","11"
2019-07-15 13:00:07,"Washington","Seattle-Bellevue-Kent Valley","25"
2019-07-15 13:00:07,"Washington","Shelton","18"
2019-07-15 13:00:07,"Washington","Spokane","31"
2019-07-15 13:00:07,"Washington","Spokane Tribe of Spokane Reservation","15"
2019-07-15 13:00:07,"Washington","Sunnyside","35"
2019-07-15 13:00:07,"Washington","Tacoma-Puyallup","24"
2019-07-15 13:00:07,"Washington","Twisp","16"
2019-07-15 13:00:07,"Washington","Vancouver","15"
2019-07-15 13:00:07,"Washington","Walla Walla","18"
2019-07-15 13:00:07,"Washington","Wenatchee","20"
2019-07-15 13:00:07,"Washington","Winthrop","14"
2019-07-15 13:00:07,"Washington","Yacolt","10"
2019-07-15 13:00:07,"Washington","Yakima","17"
2019-07-15 14:00:06,"Washington","Aberdeen",""
2019-07-15 14:00:06,"Washington","Anacortes","20"
2019-07-15 14:00:06,"Washington","Bellingham","19"
2019-07-15 14:00:06,"Washington","Bremerton-Silverdale-Bainbridge Island","8"
2019-07-15 14:00:06,"Washington","Cascade foothills of King County","20"
2019-07-15 14:00:06,"Washington","Cascade foothills of east King-Pierce counties","16"
2019-07-15 14:00:06,"Washington","Cheeka Peak","16"
2019-07-15 14:00:06,"Washington","Chehalis","11"
2019-07-15 14:00:06,"Washington","Chelan","17"
2019-07-15 14:00:06,"Washington","Clarkston","28"
2019-07-15 14:00:06,"Washington","Colville","31"
2019-07-15 14:00:06,"Washington","Confederated Tribe of Chehalis Reservation",""
2019-07-15 14:00:06,"Washington","Confederated Tribes & Bands of Yakama Nations","18"
2019-07-15 14:00:06,"Washington","Darrington","5"
2019-07-15 14:00:06,"Washington","Ellensburg","21"
2019-07-15 14:00:06,"Washington","Everett-Marysville-Lynnwood","4"
2019-07-15 14:00:06,"Washington","Inchelium",""
2019-07-15 14:00:06,"Washington","Kennewick","31"
2019-07-15 14:00:06,"Washington","Leavenworth","16"
2019-07-15 14:00:06,"Washington","Longview","18"
2019-07-15 14:00:06,"Washington","Makah Indian Tribe of Makah Indian Reservation","14"
2019-07-15 14:00:06,"Washington","Maple Falls","10"
2019-07-15 14:00:06,"Washington","Moses Lake","19"
2019-07-15 14:00:06,"Washington","Mount Vernon","11"
2019-07-15 14:00:06,"Washington","Mt. Rainier",""
2019-07-15 14:00:06,"Washington","Naches",""
2019-07-15 14:00:06,"Washington","Nespelem","9"
2019-07-15 14:00:06,"Washington","Oak Harbor","8"
2019-07-15 14:00:06,"Washington","Olympia-Lacey-Tumwater","11"
2019-07-15 14:00:06,"Washington","Omak","7"
2019-07-15 14:00:06,"Washington","Port Angeles","17"
2019-07-15 14:00:06,"Washington","Port Townsend","15"
2019-07-15 14:00:06,"Washington","Pullman","13"
2019-07-15 14:00:06,"Washington","Raymond","10"
2019-07-15 14:00:06,"Washington","Seattle-Bellevue-Kent Valley","26"
2019-07-15 14:00:06,"Washington","Shelton","22"
2019-07-15 14:00:06,"Washington","Spokane","31"
2019-07-15 14:00:06,"Washington","Spokane Tribe of Spokane Reservation","15"
2019-07-15 14:00:06,"Washington","Sunnyside","33"
2019-07-15 14:00:06,"Washington","Tacoma-Puyallup","24"
2019-07-15 14:00:06,"Washington","Twisp","17"
2019-07-15 14:00:06,"Washington","Vancouver","15"
2019-07-15 14:00:06,"Washington","Walla Walla","20"
2019-07-15 14:00:06,"Washington","Wenatchee","22"
2019-07-15 14:00:06,"Washington","Winthrop","15"
2019-07-15 14:00:06,"Washington","Yacolt","10"
2019-07-15 14:00:06,"Washington","Yakima","9"
2019-07-15 15:00:05,"Washington","Aberdeen",""
2019-07-15 15:00:05,"Washington","Anacortes","23"
2019-07-15 15:00:05,"Washington","Bellingham","19"
2019-07-15 15:00:05,"Washington","Bremerton-Silverdale-Bainbridge Island","12"
2019-07-15 15:00:05,"Washington","Cascade foothills of King County","24"
2019-07-15 15:00:05,"Washington","Cascade foothills of east King-Pierce counties","14"
2019-07-15 15:00:05,"Washington","Cheeka Peak","16"
2019-07-15 15:00:05,"Washington","Chehalis","10"
2019-07-15 15:00:05,"Washington","Chelan","16"
2019-07-15 15:00:05,"Washington","Clarkston","25"
2019-07-15 15:00:05,"Washington","Colville","27"
2019-07-15 15:00:05,"Washington","Confederated Tribe of Chehalis Reservation",""
2019-07-15 15:00:05,"Washington","Confederated Tribes & Bands of Yakama Nations","15"
2019-07-15 15:00:05,"Washington","Darrington","4"
2019-07-15 15:00:05,"Washington","Ellensburg","15"
2019-07-15 15:00:05,"Washington","Everett-Marysville-Lynnwood","0"
2019-07-15 15:00:05,"Washington","Inchelium",""
2019-07-15 15:00:05,"Washington","Kennewick","30"
2019-07-15 15:00:05,"Washington","Leavenworth","16"
2019-07-15 15:00:05,"Washington","Longview","19"
2019-07-15 15:00:05,"Washington","Makah Indian Tribe of Makah Indian Reservation","14"
2019-07-15 15:00:05,"Washington","Maple Falls","9"
2019-07-15 15:00:05,"Washington","Moses Lake","20"
2019-07-15 15:00:05,"Washington","Mount Vernon","12"
2019-07-15 15:00:05,"Washington","Mt. Rainier",""
2019-07-15 15:00:05,"Washington","Naches",""
2019-07-15 15:00:05,"Washington","Nespelem","7"
2019-07-15 15:00:05,"Washington","Oak Harbor","8"
2019-07-15 15:00:05,"Washington","Olympia-Lacey-Tumwater","11"
2019-07-15 15:00:05,"Washington","Omak","5"
2019-07-15 15:00:05,"Washington","Port Angeles","16"
2019-07-15 15:00:05,"Washington","Port Townsend","15"
2019-07-15 15:00:05,"Washington","Pullman","13"
2019-07-15 15:00:05,"Washington","Raymond","10"
2019-07-15 15:00:05,"Washington","Seattle-Bellevue-Kent Valley","26"
2019-07-15 15:00:05,"Washington","Shelton","22"
2019-07-15 15:00:05,"Washington","Spokane","31"
2019-07-15 15:00:05,"Washington","Spokane Tribe of Spokane Reservation","15"
2019-07-15 15:00:05,"Washington","Sunnyside","31"
2019-07-15 15:00:05,"Washington","Tacoma-Puyallup","21"
2019-07-15 15:00:05,"Washington","Twisp","18"
2019-07-15 15:00:05,"Washington","Vancouver","18"
2019-07-15 15:00:05,"Washington","Walla Walla","21"
2019-07-15 15:00:05,"Washington","Wenatchee","23"
2019-07-15 15:00:05,"Washington","Winthrop","16"
2019-07-15 15:00:05,"Washington","Yacolt","10"
2019-07-15 15:00:05,"Washington","Yakima","13"
2019-07-15 16:00:05,"Washington","Aberdeen",""
2019-07-15 16:00:05,"Washington","Anacortes","28"
2019-07-15 16:00:05,"Washington","Bellingham","23"
2019-07-15 16:00:05,"Washington","Bremerton-Silverdale-Bainbridge Island","8"
2019-07-15 16:00:05,"Washington","Cascade foothills of King County","25"
2019-07-15 16:00:05,"Washington","Cascade foothills of east King-Pierce counties","23"
2019-07-15 16:00:05,"Washington","Cheeka Peak","16"
2019-07-15 16:00:05,"Washington","Chehalis","10"
2019-07-15 16:00:05,"Washington","Chelan","15"
2019-07-15 16:00:05,"Washington","Clarkston","25"
2019-07-15 16:00:05,"Washington","Colville","23"
2019-07-15 16:00:05,"Washington","Confederated Tribe of Chehalis Reservation",""
2019-07-15 16:00:05,"Washington","Confederated Tribes & Bands of Yakama Nations","16"
2019-07-15 16:00:05,"Washington","Darrington","4"
2019-07-15 16:00:05,"Washington","Ellensburg","18"
2019-07-15 16:00:05,"Washington","Everett-Marysville-Lynnwood","0"
2019-07-15 16:00:05,"Washington","Inchelium",""
2019-07-15 16:00:05,"Washington","Kennewick","30"
2019-07-15 16:00:05,"Washington","Leavenworth","16"
2019-07-15 16:00:05,"Washington","Longview","19"
2019-07-15 16:00:05,"Washington","Makah Indian Tribe of Makah Indian Reservation","14"
2019-07-15 16:00:05,"Washington","Maple Falls","9"
2019-07-15 16:00:05,"Washington","Moses Lake","20"
2019-07-15 16:00:05,"Washington","Mount Vernon","12"
2019-07-15 16:00:05,"Washington","Mt. Rainier",""
2019-07-15 16:00:05,"Washington","Naches",""
2019-07-15 16:00:05,"Washington","Nespelem","7"
2019-07-15 16:00:05,"Washington","Oak Harbor","9"
2019-07-15 16:00:05,"Washington","Olympia-Lacey-Tumwater","12"
2019-07-15 16:00:05,"Washington","Omak","9"
2019-07-15 16:00:05,"Washington","Port Angeles","16"
2019-07-15 16:00:05,"Washington","Port Townsend","16"
2019-07-15 16:00:05,"Washington","Pullman","12"
2019-07-15 16:00:05,"Washington","Raymond","9"
2019-07-15 16:00:05,"Washington","Seattle-Bellevue-Kent Valley","27"
2019-07-15 16:00:05,"Washington","Shelton","20"
2019-07-15 16:00:05,"Washington","Spokane","31"
2019-07-15 16:00:05,"Washington","Spokane Tribe of Spokane Reservation","15"
2019-07-15 16:00:05,"Washington","Sunnyside","29"
2019-07-15 16:00:05,"Washington","Tacoma-Puyallup","19"
2019-07-15 16:00:05,"Washington","Twisp","18"
2019-07-15 16:00:05,"Washington","Vancouver","19"
2019-07-15 16:00:05,"Washington","Walla Walla","23"
2019-07-15 16:00:05,"Washington","Wenatchee","23"
2019-07-15 16:00:05,"Washington","Winthrop","17"
2019-07-15 16:00:05,"Washington","Yacolt","11"
2019-07-15 16:00:05,"Washington","Yakima","17"
2019-07-15 17:00:05,"Washington","Aberdeen",""
2019-07-15 17:00:05,"Washington","Anacortes","26"
2019-07-15 17:00:05,"Washington","Bellingham","23"
2019-07-15 17:00:05,"Washington","Bremerton-Silverdale-Bainbridge Island","4"
2019-07-15 17:00:05,"Washington","Cascade foothills of King County","25"
2019-07-15 17:00:05,"Washington","Cascade foothills of east King-Pierce counties","22"
2019-07-15 17:00:05,"Washington","Cheeka Peak","16"
2019-07-15 17:00:05,"Washington","Chehalis","8"
2019-07-15 17:00:05,"Washington","Chelan","15"
2019-07-15 17:00:05,"Washington","Clarkston","24"
2019-07-15 17:00:05,"Washington","Colville","23"
2019-07-15 17:00:05,"Washington","Confederated Tribe of Chehalis Reservation",""
2019-07-15 17:00:05,"Washington","Confederated Tribes & Bands of Yakama Nations","18"
2019-07-15 17:00:05,"Washington","Darrington","8"
2019-07-15 17:00:05,"Washington","Ellensburg","19"
2019-07-15 17:00:05,"Washington","Everett-Marysville-Lynnwood","0"
2019-07-15 17:00:05,"Washington","Inchelium",""
2019-07-15 17:00:05,"Washington","Kennewick","30"
2019-07-15 17:00:05,"Washington","Leavenworth","16"
2019-07-15 17:00:05,"Washington","Longview","19"
2019-07-15 17:00:05,"Washington","Makah Indian Tribe of Makah Indian Reservation","14"
2019-07-15 17:00:05,"Washington","Maple Falls","9"
2019-07-15 17:00:05,"Washington","Moses Lake","20"
2019-07-15 17:00:05,"Washington","Mount Vernon","13"
2019-07-15 17:00:05,"Washington","Mt. Rainier",""
2019-07-15 17:00:05,"Washington","Naches",""
2019-07-15 17:00:05,"Washington","Nespelem","10"
2019-07-15 17:00:05,"Washington","Oak Harbor","10"
2019-07-15 17:00:05,"Washington","Olympia-Lacey-Tumwater","12"
2019-07-15 17:00:05,"Washington","Omak","8"
2019-07-15 17:00:05,"Washington","Port Angeles","15"
2019-07-15 17:00:05,"Washington","Port Townsend","16"
2019-07-15 17:00:05,"Washington","Pullman","12"
2019-07-15 17:00:05,"Washington","Raymond","9"
2019-07-15 17:00:05,"Washington","Seattle-Bellevue-Kent Valley","27"
2019-07-15 17:00:05,"Washington","Shelton","22"
2019-07-15 17:00:05,"Washington","Spokane","32"
2019-07-15 17:00:05,"Washington","Spokane Tribe of Spokane Reservation","15"
2019-07-15 17:00:05,"Washington","Sunnyside","27"
2019-07-15 17:00:05,"Washington","Tacoma-Puyallup","18"
2019-07-15 17:00:05,"Washington","Twisp","24"
2019-07-15 17:00:05,"Washington","Vancouver","22"
2019-07-15 17:00:05,"Washington","Walla Walla","23"
2019-07-15 17:00:05,"Washington","Wenatchee","22"
2019-07-15 17:00:05,"Washington","Winthrop","17"
2019-07-15 17:00:05,"Washington","Yacolt","11"
2019-07-15 17:00:05,"Washington","Yakima","17"
2019-07-15 18:00:06,"Washington","Aberdeen",""
2019-07-15 18:00:06,"Washington","Anacortes","19"
2019-07-15 18:00:06,"Washington","Bellingham","24"
2019-07-15 18:00:06,"Washington","Bremerton-Silverdale-Bainbridge Island","6"
2019-07-15 18:00:06,"Washington","Cascade foothills of King County","26"
2019-07-15 18:00:06,"Washington","Cascade foothills of east King-Pierce counties","22"
2019-07-15 18:00:06,"Washington","Cheeka Peak","16"
2019-07-15 18:00:06,"Washington","Chehalis","8"
2019-07-15 18:00:06,"Washington","Chelan","16"
2019-07-15 18:00:06,"Washington","Clarkston","23"
2019-07-15 18:00:06,"Washington","Colville","23"
2019-07-15 18:00:06,"Washington","Confederated Tribe of Chehalis Reservation",""
2019-07-15 18:00:06,"Washington","Confederated Tribes & Bands of Yakama Nations","18"
2019-07-15 18:00:06,"Washington","Darrington","13"
2019-07-15 18:00:06,"Washington","Ellensburg","20"
2019-07-15 18:00:06,"Washington","Everett-Marysville-Lynnwood","3"
2019-07-15 18:00:06,"Washington","Inchelium",""
2019-07-15 18:00:06,"Washington","Kennewick","31"
2019-07-15 18:00:06,"Washington","Leavenworth","16"
2019-07-15 18:00:06,"Washington","Longview","20"
2019-07-15 18:00:06,"Washington","Makah Indian Tribe of Makah Indian Reservation","14"
2019-07-15 18:00:06,"Washington","Maple Falls","10"
2019-07-15 18:00:06,"Washington","Moses Lake","20"
2019-07-15 18:00:06,"Washington","Mount Vernon","13"
2019-07-15 18:00:06,"Washington","Mt. Rainier",""
2019-07-15 18:00:06,"Washington","Naches",""
2019-07-15 18:00:06,"Washington","Nespelem","10"
2019-07-15 18:00:06,"Washington","Oak Harbor","10"
2019-07-15 18:00:06,"Washington","Olympia-Lacey-Tumwater","14"
2019-07-15 18:00:06,"Washington","Omak","10"
2019-07-15 18:00:06,"Washington","Port Angeles","15"
2019-07-15 18:00:06,"Washington","Port Townsend","15"
2019-07-15 18:00:06,"Washington","Pullman","13"
2019-07-15 18:00:06,"Washington","Raymond","8"
2019-07-15 18:00:06,"Washington","Seattle-Bellevue-Kent Valley","29"
2019-07-15 18:00:06,"Washington","Shelton","23"
2019-07-15 18:00:06,"Washington","Spokane","32"
2019-07-15 18:00:06,"Washington","Spokane Tribe of Spokane Reservation","15"
2019-07-15 18:00:06,"Washington","Sunnyside","26"
2019-07-15 18:00:06,"Washington","Tacoma-Puyallup","18"
2019-07-15 18:00:06,"Washington","Twisp","21"
2019-07-15 18:00:06,"Washington","Vancouver","23"
2019-07-15 18:00:06,"Washington","Walla Walla","23"
2019-07-15 18:00:06,"Washington","Wenatchee","21"
2019-07-15 18:00:06,"Washington","Winthrop","17"
2019-07-15 18:00:06,"Washington","Yacolt","10"
2019-07-15 18:00:06,"Washington","Yakima","12"
2019-07-15 19:00:07,"Washington","Aberdeen",""
2019-07-15 19:00:07,"Washington","Anacortes","20"
2019-07-15 19:00:07,"Washington","Bellingham","25"
